main_category,sub_category,raw_product_name,cleaned_product_name,product_url,brand,product_img_link
Lips,Lip Gloss,Afterglow Lip Balm,Afterglow Lip Balm,https://www.sephora.sg/products/nars-orgasm-afterglow-lip-balm/v/default,NARS,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_194027_20NARS_20Orgasm_20Afterglow_20Lip_20Balm_36efea4083669db7314b6f065adcff33328dad1f_1528781381.png
Lips,Lip Gloss,Gloss Bomb Heat Lip Luminizer + Plumper,Gloss Bomb Heat Lip Luminizer + Plumper,https://www.sephora.sg/products/fenty-beauty-gloss-bomb-heat-lip-luminizer-plus-plumper/v/default,Fenty Beauty,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_840026654630-Fenty-Beauty-Gloss-Bomb-Heat-Lip-Luminzer--Plumper-01-Hot-Cherry_3e16a9abe94c79338fae02bd554876721a1e9558_1621630615.png
Lips,Lip Gloss,Maracuja Juicy Lip,Maracuja Juicy Lip,https://www.sephora.sg/products/tarte-maracuja-juicy-lip/v/default,tarte,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_846733048601-tarte-Maracuja-Juicy-Lip-Hibiscus_20f97e9d420d30e8f4522188995eed833007f962_1618646794.png
Lips,Lip Gloss,Pixi + Hello Kitty Lip Tone,Pixi + Hello Kitty Lip Tone,https://www.sephora.sg/products/pixi-pixi-plus-hello-kitty-lip-tone/v/default,Pixi,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_885190112173-Pixi-Pixi-Hello-Kitty-Lip-Tone-Prettiness_13a5d6fdbad846c57617b58520689a0da63bf67c_1650649768.png
Lips,Lip Gloss,Glossed Lip Gloss,Glossed Lip Gloss,https://www.sephora.sg/products/sephora-collection-glossed-lip-gloss/v/default,Sephora Collection,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_3378872153177-Sephora-Collection-Glossed-Lip-Gloss-01-Boss-Pure-Finish_d2a21e77c37df2fb2324945ecf909b57ec1ca1a1_1586334338.png
Lips,Lip Gloss,Major Glow Lip Shine Lip Gloss,Major Glow Lip Shine Lip Gloss,https://www.sephora.sg/products/patrick-ta-major-glow-lip-shine-lip-gloss/v/default,Patrick Ta,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_843628120015-Patrick-Ta-Major-Glow-Lip-Shine-Lip-Gloss-Shes-Expensive_ef39f3e4f4b77e0bdf30e42d420d1bc163ac3380_1583396482.png
Lips,Lip Gloss,Moisture Boost Lip Shine Lip Gloss,Moisture Boost Lip Shine Lip Gloss,https://www.sephora.sg/products/viseart-moisture-boost-lip-shine-lip-gloss/v/default,Viseart,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_850013438006-Viseart-Moisture-Boost-Lip-Shine-Lip-Gloss-Petale_9c8df399f459740f9154d69c32cea35b9568f1f5_1589969095.png
Lips,Lip Gloss,Sea H₂O Gloss - Lip Gloss,Sea H₂O Gloss - Lip Gloss,https://www.sephora.sg/products/tarte-sea-h2o-gloss-lip-gloss-69a3e71b-7b8f-4106-98b7-785e5d8c5673/v/default,tarte,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_846733067251-Tarte-Sea-H2O-Gloss-Lip-Gloss-Salt-Lyfe_5c5d654700b95c553bbed27cb54721d19505889c_1623244985.png
Lips,Lip Gloss,Lipscreen SPF 40,Lipscreen SPF 40,https://www.sephora.sg/products/supergoop-lipscreen-spf-40/v/default,Supergoop!,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_816218023409-Supergoop-Lipscreen-SPF-40-Default_00f43dbcc91d5bfb437a0b59be488a216e0a671e_1618646390.png
Lips,Lip Gloss,Crystal Lip Gloss,Crystal Lip Gloss,https://www.sephora.sg/products/anastasia-crystal-lip-gloss/v/default,Anastasia Beverly Hills,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_689304182300-Anastasia-Beverly-Hills-Crystal-Lip-Gloss-Glass_38c32018426c73852d5111bdd76640c657e8f7ff_1607672771.png
Lips,Lip Gloss,Friends Cosmetic Bag & Lip Gloss Set (Limited Edition),Friends Cosmetic Bag and Lip Gloss Set (Limited Edition),https://www.sephora.sg/products/revolution-friends-cosmetic-bag-and-lip-gloss-set-limited-edition/v/default,Revolution,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_5057566488457-Revolution-Friends-Cosmetic-Bag--Lip-Gloss-Set-Limited-Edition-Def_50374b82b6f1de316fe1ac75348618c878c5df8b_1664553118.png
Lips,Lip Gloss,Lip Lustre Lip Gloss,Lip Lustre Lip Gloss,https://www.sephora.sg/products/charlotte-tilbury-lip-lustre-lip-gloss/v/default,Charlotte Tilbury,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_5060332320691-Charlotte_20Tilbury-Lip_20Lustre_20Lip_20Gloss-Candy_20Darling_8ff2f14b6267f4fd6886bd0c22217b5324892991_1570523717.png
Lips,Lip Gloss,Crushed Oil-Infused Lip Gloss,Crushed Oil-Infused Lip Gloss,https://www.sephora.sg/products/bobbi-brown-crushed-oil-infused-lip-gloss/v/default,Bobbi Brown,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_716170228921-Bobbi-Brown-Crushed-Oil-Infused-Lip-Gloss-Free-Spirit-lush-pink-bei_6576f826330d51cd872e5031d259607e3bedb1d2_1577349946.png
Lips,Lip Gloss,Bubble Pop Electric High-Performance Lip Gloss,Bubble Pop Electric High-Performance Lip Gloss,https://www.sephora.sg/products/gxve-by-gwen-stefani-bubble-pop-electric-high-performance-lip-gloss/v/default,GXVE BY GWEN STEFANI,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_840261519046-GXVE-by-Gwen-Stefani-Bubble-Pop-Electric-High-Performance-Lip-Gloss_c9b8f9fc108c7935bd582e430cf00ecb87494353_1662016856.png
Lips,Lip Gloss,Lip Gloss,Lip Gloss,https://www.sephora.sg/products/ofra-lip-gloss/v/default,Ofra,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_693102100589-OFRA_29f90e9c946d92c052787c8e643a796afdf76fb0_1616997286.png
Lips,Lip Gloss,Coconut Lip Glossy,Coconut Lip Glossy,https://www.sephora.sg/products/kopari-coconut-lip-glossy/v/default,Kopari,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_851989006336-Kopari-Coconut-Lip-Glossy-Clear_9f55b4026bf0829ae69b8648a426898f3e47aa17_1618373977.png
Lips,Lip Gloss,Friends Rachel Bundle Set,Friends Rachel Bundle Set,https://www.sephora.sg/products/revolution-friends-rachel-bundle-set/v/default,Revolution,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_5057566488464-Revolution-Friends-Rachel-Bundle-Set-Default_35d17ad80da550d473cd135204f8f8eb2fe3a88d_1664553119.png
Lips,Lip Gloss,Lip Icing,Lip Icing,https://www.sephora.sg/products/pixi-lip-icing/v/default,Pixi,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_885190140015-Pixi-Lip-Icing-Lip-Gloss-Candy_2d43a72a5612e7954c10a0e042864a9777a87bc6_1576143022.png
Lips,Lip Gloss,Glossed Vinyl Lip Gloss,Glossed Vinyl Lip Gloss,https://www.sephora.sg/products/sephora-collection-glossed-vinyl-lip-gloss/v/default,Sephora Collection,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_3378872156284-Sephora-Collection-Glossed-Vinyl-Lip-Gloss-01-Wild-Berry_9fdef74d5c5c4db2103f4428f2222005abea2a79_1618172241.png
Lips,Lip Gloss,Pump Plump Lip Gloss,Pump Plump Lip Gloss,https://www.sephora.sg/products/ciate-london-pump-plump-lip-gloss/v/default,Ciaté London,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_5060544972084-Ciate-London-Pump-Plump-Lip-Gloss-Cherry-Pop_143cdb7fe3fb66b66125e1e257782ccc83951b83_1571907617.png
Lips,Lip Gloss,Mango & Lime Burst Nourishing Lip Oil ,Mango and Lime Burst Nourishing Lip Oil ,https://www.sephora.sg/products/ciate-london-mango-and-lime-burst-nourishing-lip-oil/v/default,Ciaté London,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_5060544973098-Ciate-London-Fruit-Burst-Nourishing-Lip-Oil-Mango--Lime-Yellow_27b1a246cee4fd47fec1d48a485c94498bac1e2c_1601306480.png
Lips,Lip Gloss,Collagen Lip Bath Lip Gloss,Collagen Lip Bath Lip Gloss,https://www.sephora.sg/products/charlotte-tilbury-collagen-lip-bath-lip-gloss/v/default,Charlotte Tilbury,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_5060542724036-Charlotte_20Tilbury-Collagen_20Lip_20Bath_20Gloss-Rosy_20Glow_cbe05c8884886c15c6f38bde91adf27f25a3bdfb_1570523895.png
Lips,Lip Gloss,Blooming Edition Paradise Aurora Shine Lip Treatment,Blooming Edition Paradise Aurora Shine Lip Treatment,https://www.sephora.sg/products/dear-dahlia-blooming-edition-paradise-aurora-shine-lip-treatment/v/default,Dear Dahlia,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_8809546843841-Dear-Dahlia-Blooming-Edition-Paradise-Aurora-Shine-Lip-Treatment-H_7eb6a9afb93d87b31f668bc4cbf49750cdec3889_1588235287.png
Lips,Lip Gloss,LipLift Max Lip Treatment,LipLift Max Lip Treatment,https://www.sephora.sg/products/pixi-lip-lift-max-lip-treatment/v/default,Pixi,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_189417_20Pixi_20Lip_20Lift_20Max_20Lip_20Treatment_20Petal_20Ice_d180d072d274eceb366ab9562b16388564733f7a_1533114563.png
Lips,Lip Gloss,Frosty Kiss Lip Kit (Limited Edition),Frosty Kiss Lip Kit (Limited Edition),https://www.sephora.sg/products/kopari-frosty-kiss-lip-kit-limited-edition/v/default,Kopari,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_850036833710-Kopari-Frosty-Kiss-Lip-Kit-Limited-Edition-Default_f6a6c723ad81bd3963a0e7f03a0b6967b4b0414e_1659458120.png
Lips,Lip Gloss,Gloss Bomb Dip Clip-On Universal Lip Luminizer,Gloss Bomb Dip Clip-On Universal Lip Luminizer,https://www.sephora.sg/products/fenty-beauty-gloss-bomb-dip-clip-on-universal-lip-luminizer/v/default,Fenty Beauty,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_840026655538-Fenty-Beauty-Gloss-Bomb-Dip-Clip-On-Universal-Lip-Luminizer-FussY_8d2c0fb508051b4547cb4fe926797d9d4a44a045_1640851589.png
Lips,Lip Gloss,Major Volume Plumping Gloss,Major Volume Plumping Gloss,https://www.sephora.sg/products/patrick-ta-major-volume-plumping-gloss/v/default,Patrick Ta,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_843628121036-PATRICK-TA-Major-Volume-Plumping-Gloss-2-CCs_9b83d96d8b65e1a95794bfe8f85078092d5379a6_1658493548.png
Lips,Lip Gloss,Lip Retreat Oil Moisturising Lip Gloss,Lip Retreat Oil Moisturising Lip Gloss,https://www.sephora.sg/products/wander-beauty-lip-retreat-oil-moisturising-lip-gloss/v/default,Wander Beauty,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_810045751542-Wander-Beauty-Lip-Retreat-Oil-Moisturising-Lip-Gloss-Skinny-Dip_043a655fcd8caa43e619ae375cfc69a8b26380c4_1649763350.png
Lips,Lip Gloss,Nº 28™ Lip Treatment Oil,Nº 28™ Lip Treatment Oil,https://www.sephora.sg/products/hourglass-no-28-lip-treatment-oil/v/default,Hourglass,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_205889-Hourglass-No-28-Lip-Treatment-Oil-Adorn_f6f932dd4fc3a02533d0bc83f34c052284c709f9_1548667161.png
Lips,Lip Gloss,Tinted Lip Gloss,Tinted Lip Gloss,https://www.sephora.sg/products/anastasia-diamond-lip-gloss/v/default,Anastasia Beverly Hills,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_689304190367-Anastasia-Beverly-Hills-Lip-Gloss-Deep-Taupe_40a2fe91cbd4b143f28ba14a3e386ee15f7217a0_1673926547.png
Lips,Lip Gloss,Pixi + Chloe Morello Lip Icing Lip Gloss,Pixi + Chloe Morello Lip Icing Lip Gloss,https://www.sephora.sg/products/pixi-pixi-plus-chloe-morello-lip-icing-lip-gloss/v/default,Pixi,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_885190140084-Pixi-Pixi--Chloe-Morello-Lip-Icing-Lip-Gloss-Sorbet_ecb69c05f0ed6b05fea2ac1a2159abd25287a9b5_1566293252.png
Lips,Lip Gloss,Lip Glow Oil,Lip Glow Oil,https://www.sephora.sg/products/dior-lip-glow-oil/v/default,DIOR,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_3348901560986-Dior-Lip-Glow-Oil-000-Universal-Clear_aef3af3ba80b71c6c436c71d4d069978824f62ed_1639720261.png
Lips,Lip Gloss,Paradise Aurora Shine Lip Treatment,Paradise Aurora Shine Lip Treatment,https://www.sephora.sg/products/dear-dahlia-paradise-aurora-shine-lip-treatment/v/default,Dear Dahlia,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_8809546840628-Dear-Dahlia-Paradise-Aurora-Shine-Lip-Treatment-Lipgloss-Twilight_4b91c46bfb0042c67e296fa2195cab857c7cef7a_1565168840.png
Lips,Lip Gloss,Blooming Edition Paradise Lip Treatment Essence,Blooming Edition Paradise Lip Treatment Essence,https://www.sephora.sg/products/dear-dahlia-blooming-edition-paradise-lip-treatment-essence/v/default,Dear Dahlia,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_8809546844220-Dear-Dahlia-Blooming-Edition-Paradise-Lip-Treatment-Essence-Dream_33547494fbecd39d7a1096d51af686a101fef62e_1601306570.png
Lips,Lip Gloss,Blooming Edition Glass Shine Lip Topper,Blooming Edition Glass Shine Lip Topper,https://www.sephora.sg/products/dear-dahlia-blooming-edition-glass-shine-lip-topper/v/default,Dear Dahlia,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_8809546845487-Dear-Dahlia-Blooming-Edition-Glass-Shine-Lip-Topper-Dewdrop_70d49eb4194ef1aaf9267f32a4a52e1568b81019_1624971349.png
Lips,Lip Gloss,Lip Glacé Balm Gloss,Lip Glacé Balm Gloss,https://www.sephora.sg/products/laura-mercier-lip-glace-balm-gloss/v/default,Laura Mercier,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_194250033069-Laura-Mercier-Lip-Glace-Balm-Gloss-00-Icy_daa9bfa42c1b48ab940d5323b2aae52bed4181d0_1653585031.png
Lips,Lip Gloss,Grapefruit & Yuzu Burst Revitilising Lip Oil,Grapefruit and Yuzu Burst Revitilising Lip Oil,https://www.sephora.sg/products/ciate-london-grapefruit-and-yuzu-burst-revitilising-lip-oil/v/default,Ciaté London,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_5060544973104-Ciate-London-Fruit-Burst-Revitilising-Lip-Oil-Grapefruit--Yuzu-Pea_c5c5120c50e03d350cbe95ea692b07d7e6b10832_1601306482.png
Lips,Lip Gloss,Glazin Over Lip Gloss,Glazin Over Lip Gloss,https://www.sephora.sg/products/inc-dot-redible-glazin-over/v/default,INC.redible,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_201800_20INC_20Redible_20Glazin_20Over_20Love_20Don_20t_20Hate_db390a515b3e13d790e6d75b8be537799c338209_1540812639.png
Lips,Lip Gloss,I Need A Rose Lipgloss,I Need A Rose Lipgloss,https://www.sephora.sg/products/natasha-denona-i-need-a-rose-lipgloss/v/default,Natasha Denona,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_7290113703834-Natasha-Denona-I-Need-A-Rose-Lipgloss-Calla_08bb9964a88ed2deda1fc83965e1798055846307_1646579920.png
Lips,Lip Gloss,My Dream Lip Gloss,My Dream Lip Gloss,https://www.sephora.sg/products/natasha-denona-my-dream-lip-gloss/v/default,Natasha Denona,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_7290113703926-NatashaDenona-My-Dream-Lip-Gloss-Christmas-Limited-Edition-5ml_49457a45275a9093025185cc82b1daca3ed27a91_1664026153.png
Lips,Lip Gloss,Gloss Angeles  Lip Gloss Extra Shine,Gloss Angeles  Lip Gloss Extra Shine,https://www.sephora.sg/products/smashbox-gloss-angeles-lip-gloss-extra-shine/v/default,Smashbox,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_206919_20Smashbox_20Gloss_20Angeles_20Lip_20Gloss_20Extra_20Shine_20Default_2149a4838777729077ae7b8c3196088b060e4746_1551778861.png
Lips,Lip Gloss,Friends Monica Bundle Set,Friends Monica Bundle Set,https://www.sephora.sg/products/revolution-friends-monica-bundle-set/v/default,Revolution,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_5057566488471-Revolution-Friends-Monica-Bundle-Set-Default_ece577697cb6d96f905099ef696a13e7744f97d1_1664553120.png
Lips,Lip Gloss,Friends Phoebe Bundle Set,Friends Phoebe Bundle Set,https://www.sephora.sg/products/revolution-friends-phoebe-bundle-set/v/default,Revolution,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_5057566488488-Revolution-Friends-Phoebe-Bundle-Set-Default_68359bd3ba1dccee6c356c9fb4edf8cb3242e9d1_1664553121.png
Lips,Lip Gloss,Addict Lip Maximizer Plumping Gloss,Addict Lip Maximizer Plumping Gloss,https://www.sephora.sg/products/dior-addict-lip-maximizer-plumping-gloss/v/default,DIOR,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_3348901635998-DIOR-Addict-Lip-Maximizer-Plumping-Gloss-001-Pink_6aca38507d154fae0a8b0c73d091593ff2af1808_1672030006.png
Lips,Lip Gloss,XO Lip Gloss,XO Lip Gloss,https://www.sephora.sg/products/kvd-beauty-xo-lip-gloss/v/default,KVD Beauty,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_840026653527-KVD-Vegan-Beauty-XO-Lip-Gloss-Camellia_c0eb5c226291e85708b603dc9121119559a2daa4_1611134927.png
Lips,Lip Gloss,Addict Lip Maximizer Serum,Addict Lip Maximizer Serum,https://www.sephora.sg/products/dior-addict-lip-maximizer-serum/v/default,DIOR,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_3348901598156-Dior-Addict-Lip-Maximizer-Serum-000-Universal-Clear_23a2b6fed745b4e9e8c480af0035b41d39381443_1639720264.png
Lips,Lip Gloss,Hyaluronic Happikiss Lipstick Gloss Balm,Hyaluronic Happikiss Lipstick Gloss Balm,https://www.sephora.sg/products/charlotte-tilbury-hyaluronic-happikiss-lipstick-gloss-balm/v/default,Charlotte Tilbury,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_5060696178723-Charlotte-Tilbury-Hyaluronic-Happikiss-Lipstick-Gloss-Balm-Crystal_90573d5fd49f3cc57b9875279cd6981bda20dea2_1610529486.png
Lips,Lip Gloss,Unreal™ High Shine Volumizing Lip Gloss,Unreal™ High Shine Volumizing Lip Gloss,https://www.sephora.sg/products/hourglass-unreal-high-shine-volumizing-lip-gloss/v/default,Hourglass,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_209705-Hourglass-Unreal-High-Shine-Volumizing-Lip-Gloss-Sublime_ff01fe42be07ce6b6faf86dd3bd3fbcaf97c8f6a_1557113892.png
Lips,Lip Gloss,Lip Maximizer,Lip Maximizer,https://www.sephora.sg/products/dior-lip-maximizer/v/default,DIOR,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_3348901550765-DIOR_f0e7699f2c098b83565042f59810182193b5d4a6_1617287806.png
Lips,Lip Gloss,Tri Harder Lip Gloss,Tri Harder Lip Gloss,https://www.sephora.sg/products/inc-dot-redible-tri-harder/v/default,INC.redible,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_201816_20INC_20Redible_20Tri_20Harder_20Glass_20Ceiling_20Broken_0d93e642048561f6511535ffa6a7d3192b3135b9_1540812751.png
Lips,Lip Gloss,INC.Redible X Baddie Rollin It Back Rollerball Lip Gloss,INC.Redible X Baddie Rollin It Back Rollerball Lip Gloss,https://www.sephora.sg/products/inc-dot-redible-inc-dot-redible-x-baddie-rollin-it-back-rollerball-lip-gloss/v/default,INC.redible,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_843060113651-INC-Redible-INC-Redible-X-Baddie-Rollin-It-Back-Rollerball-Lip-Glos_2193dfa61ac6bbde25e85503eccd88c1dd5fa6d0_1564133207.png
Lips,Lip Gloss,Mini Crushed Lip Trio Set (Holiday Limited Edition),Mini Crushed Lip Trio Set (Holiday Limited Edition),https://www.sephora.sg/products/bobbi-brown-mini-crushed-lip-trio-set-holiday-limited-edition/v/default,Bobbi Brown,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_716170295541-Bobbi-Brown-Mini-Crushed-Lip-Trio-Set-Christmas-Limited-Edition-Def_e5683ff05331bed0b7ddb89b77c0f761520cacc1_1664987105.png
Lips,Lip Gloss,Natural Glow Makeup Set,Natural Glow Makeup Set,https://www.sephora.sg/products/dior-natural-glow-makeup-set/v/default,DIOR,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_3348901618083-Dior-Natural-Glow-Makeup-Set-Default_dc60092a56d42f50afdaa2d8f5748e9874a67cd6_1646024325.png
Lips,Lip Gloss,Gloss Bomb Dip Lip Gloss,Gloss Bomb Dip Lip Gloss,https://www.sephora.sg/products/fenty-beauty-gloss-bomb-dip-lip-gloss/v/default,Fenty Beauty,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_840026653213-Fenty-Beauty_d28a15f7a9fc0b7c3960245218cb73080117e3fc_1615452414.png
Lips,Lip Gloss,Mini OpuLUST: Gloss™ Lip Gloss Trio,Mini OpuLUST: Gloss™ Lip Gloss Trio,https://www.sephora.sg/products/pat-mcgrath-labs-mini-opulust-gloss-lip-gloss-trio/v/default,Pat McGrath Labs,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_843004107036-Pat-Mcgrath-Mini-OpuLUST-Gloss--Lip-Gloss-Trio-Sublime-Sparkle_0565e21bbbc3a9f0d6e3c835163b04bbccf273f9_1587027508.png
Lips,Lip Gloss,Watermelon Collection Makeup Kit,Watermelon Collection Makeup Kit,https://www.sephora.sg/products/ciate-london-watermelon-collection-makeup-kit/v/default,Ciaté London,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_5060544973142-Ciate-London-Watermelon-Collection-Makeup-Kit-Default_98702525552035d23ee67e47257d1b57ca242e27_1601306486.png
Lips,Lip Gloss,Lip Lustre High Shine Balm,Lip Lustre High Shine Balm,https://www.sephora.sg/products/ciate-london-lip-lustre-high-shine-balm/v/default,Ciaté London,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_15655_20Ciate_20London_20Lip_20Lustre_20High_20Shine_20Balm_20Vixen_9e9f13bca9201021465fb6e693eb04ec66442026_1540871226.png
Lips,Lip Gloss,Charlotte's Jewel Lip Gloss,Charlottes Jewel Lip Gloss,https://www.sephora.sg/products/charlotte-tilbury-charlottes-jewel-lip-gloss/v/default,Charlotte Tilbury,https://image-optimizer-reg.production.sephora-asia.net/eyJlZGl0cyI6eyJyZXNpemUiOnt9fX0=/images/product_images/default_1_Product_5060696170154-Charlotte-Tilbury-Charlottes-Jewel-Lip-Gloss-Walk-Of-No-Shame_91a106d9e41d26d5830be2250a12c8f35f611d97_1598512665.png
